year,city1,city2,fare,state1,state2
2021,Grand Rapids,New York City,156.57,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,216.88,MI,NY (Metropolitan Area)
2021,Grand Rapids,New York City,203.24,MI,NY (Metropolitan Area)
2021,Grand Rapids,Los Angeles,278.09,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,253.02,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,243.05,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,276.39,MI,CA (Metropolitan Area)
2021,Grand Rapids,Los Angeles,323.68,MI,CA (Metropolitan Area)
2021,Greensboro/High Point,New York City,160.35,NC,NY (Metropolitan Area)
2021,Greensboro/High Point,New York City,195.33,NC,NY (Metropolitan Area)
2021,Greensboro/High Point,New York City,180.22,NC,NY (Metropolitan Area)
2021,Greensboro/High Point,New York City,180.26,NC,NY (Metropolitan Area)
2021,Greensboro/High Point,New York City,164.69,NC,NY (Metropolitan Area)
2021,Las Vegas,Washington,240.65,NV,DC (Metropolitan Area)
2021,Las Vegas,Washington,293.32,NV,DC (Metropolitan Area)
2021,Las Vegas,Washington,320.14,NV,DC (Metropolitan Area)
2021,Las Vegas,New York City,254.74,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,312.85,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,204.25,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,306.89,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,266.65,NV,NY (Metropolitan Area)
2021,Las Vegas,New York City,128.0,NV,NY (Metropolitan Area)
2021,Las Vegas,San Francisco,136.59,NV,CA (Metropolitan Area)
2021,Las Vegas,San Francisco,154.59,NV,CA (Metropolitan Area)
2021,Las Vegas,San Francisco,163.47,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,134.34,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,125.98,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,106.32,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,121.24,NV,CA (Metropolitan Area)
2021,Las Vegas,Los Angeles,131.62,NV,CA (Metropolitan Area)
2021,Indianapolis,Washington,169.37,IN,DC (Metropolitan Area)
2021,Indianapolis,Washington,183.29,IN,DC (Metropolitan Area)
2021,Indianapolis,Washington,176.4,IN,DC (Metropolitan Area)
2021,Indianapolis,New York City,215.38,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,228.58,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,173.55,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,197.93,IN,NY (Metropolitan Area)
2021,Indianapolis,New York City,202.99,IN,NY (Metropolitan Area)
2021,Indianapolis,San Francisco,286.55,IN,CA (Metropolitan Area)
2021,Indianapolis,San Francisco,300.73,IN,CA (Metropolitan Area)
2021,Indianapolis,San Francisco,325.38,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,253.44,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,242.56,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,220.77,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,311.95,IN,CA (Metropolitan Area)
2021,Indianapolis,Los Angeles,321.51,IN,CA (Metropolitan Area)
2021,Jackson/Vicksburg,Washington,159.69,MS,DC (Metropolitan Area)
2021,Jackson/Vicksburg,Washington,200.0,MS,DC (Metropolitan Area)
2021,Jackson/Vicksburg,Washington,220.24,MS,DC (Metropolitan Area)
2021,San Francisco,Seattle,144.0,CA (Metropolitan Area),WA
2021,San Francisco,Seattle,151.28,CA (Metropolitan Area),WA
2021,San Francisco,Seattle,147.12,CA (Metropolitan Area),WA
2021,San Francisco,Washington,282.37,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,271.42,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,271.07,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,320.07,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,312.29,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,387.21,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,297.95,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,292.23,CA (Metropolitan Area),DC (Metropolitan Area)
2021,San Francisco,Washington,282.87,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Seattle,262.77,FL (Metropolitan Area),WA
2021,Miami,Seattle,267.64,FL (Metropolitan Area),WA
2021,Miami,Nashville,143.26,FL (Metropolitan Area),TN
2021,Miami,Nashville,143.23,FL (Metropolitan Area),TN
2021,Miami,Washington,161.53,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,145.58,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,161.7,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,156.3,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,186.67,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,Washington,188.52,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Miami,New York City,158.07,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,185.86,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,184.83,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,160.89,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,163.66,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,165.46,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,195.04,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,162.75,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,175.81,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,180.23,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,New York City,91.34,FL (Metropolitan Area),NY (Metropolitan Area)
2021,Miami,San Francisco,226.99,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,328.68,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,310.71,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,223.25,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,328.09,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,San Francisco,245.81,FL (Metropolitan Area),CA (Metropolitan Area)
2021,Miami,New Orleans,127.16,FL (Metropolitan Area),LA
2021,Miami,New Orleans,149.11,FL (Metropolitan Area),LA
2021,Miami,San Diego,245.88,FL (Metropolitan Area),CA
2021,Miami,San Diego,282.45,FL (Metropolitan Area),CA
2021,Miami,Portland,258.26,FL (Metropolitan Area),OR
2021,Miami,Portland,283.84,FL (Metropolitan Area),OR
2021,Los Angeles,Seattle,184.57,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,169.6,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,156.34,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,161.21,CA (Metropolitan Area),WA
2021,Los Angeles,Seattle,184.3,CA (Metropolitan Area),WA
2021,Los Angeles,Nashville,216.81,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,220.93,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,141.56,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,274.16,CA (Metropolitan Area),TN
2021,Los Angeles,Nashville,295.7,CA (Metropolitan Area),TN
2021,Los Angeles,Washington,260.91,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,268.31,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,300.74,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,229.72,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,292.41,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,289.6,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,213.9,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,192.18,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,179.44,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,271.37,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,282.1,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,278.12,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,307.58,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,314.34,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,Washington,313.41,CA (Metropolitan Area),DC (Metropolitan Area)
2021,Los Angeles,New York City,236.12,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,221.33,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,226.24,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,211.14,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,318.3,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,280.17,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,273.56,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,377.83,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,247.4,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,233.76,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,231.51,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,194.7,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,253.86,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,258.81,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,587.25,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,229.05,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,239.55,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,330.37,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,343.99,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,238.0,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,403.82,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,New York City,272.1,CA (Metropolitan Area),NY (Metropolitan Area)
2021,Los Angeles,San Francisco,120.94,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,126.27,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,119.21,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,125.59,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,136.86,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,133.34,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,113.16,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,160.99,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,106.92,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,133.0,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,148.03,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,128.54,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,134.72,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,147.92,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,San Francisco,135.77,CA (Metropolitan Area),CA (Metropolitan Area)
2021,Los Angeles,New Orleans,273.09,CA (Metropolitan Area),LA
2021,Los Angeles,New Orleans,246.06,CA (Metropolitan Area),LA
2021,Los Angeles,New Orleans,209.67,CA (Metropolitan Area),LA
2021,Los Angeles,New Orleans,261.72,CA (Metropolitan Area),LA
2021,Los Angeles,New Orleans,301.43,CA (Metropolitan Area),LA
2021,Los Angeles,Portland,190.15,CA (Metropolitan Area),OR
2021,Los Angeles,Portland,189.3,CA (Metropolitan Area),OR
2021,Los Angeles,Portland,175.61,CA (Metropolitan Area),OR
2021,Los Angeles,Portland,180.22,CA (Metropolitan Area),OR
2021,Los Angeles,Portland,204.82,CA (Metropolitan Area),OR
2021,Little Rock,Los Angeles,265.6,AR,CA (Metropolitan Area)
2021,Little Rock,Los Angeles,292.72,AR,CA (Metropolitan Area)
2021,Little Rock,Los Angeles,270.42,AR,CA (Metropolitan Area)
2021,Little Rock,Los Angeles,266.38,AR,CA (Metropolitan Area)
2021,Little Rock,Los Angeles,295.54,AR,CA (Metropolitan Area)
2021,Louisville,Washington,141.97,KY,DC (Metropolitan Area)
2021,Louisville,Washington,171.59,KY,DC (Metropolitan Area)
2021,Louisville,Washington,144.8,KY,DC (Metropolitan Area)
2021,Louisville,New York City,189.63,KY,NY (Metropolitan Area)
2021,Louisville,New York City,236.3,KY,NY (Metropolitan Area)
2021,Louisville,New York City,173.34,KY,NY (Metropolitan Area)
2021,Louisville,New York City,224.74,KY,NY (Metropolitan Area)
2021,Louisville,New York City,183.61,KY,NY (Metropolitan Area)
2021,Cincinnati,Washington,130.95,OH,DC (Metropolitan Area)
2021,Cincinnati,Washington,134.85,OH,DC (Metropolitan Area)
2021,Cincinnati,Washington,134.75,OH,DC (Metropolitan Area)
2021,Cincinnati,New York City,177.02,OH,NY (Metropolitan Area)
2021,Cincinnati,New York City,215.82,OH,NY (Metropolitan Area)
2021,Cincinnati,New York City,180.47,OH,NY (Metropolitan Area)
2021,Cincinnati,New York City,190.0,OH,NY (Metropolitan Area)
2021,Cincinnati,New York City,196.75,OH,NY (Metropolitan Area)
2021,Cincinnati,San Francisco,299.38,OH,CA (Metropolitan Area)
2021,Cincinnati,San Francisco,334.42,OH,CA (Metropolitan Area)
2021,Cincinnati,San Francisco,314.91,OH,CA (Metropolitan Area)
2021,Cincinnati,Los Angeles,253.45,OH,CA (Metropolitan Area)
2021,Cincinnati,Los Angeles,267.9,OH,CA (Metropolitan Area)
2021,Cincinnati,Los Angeles,245.34,OH,CA (Metropolitan Area)
2021,Cincinnati,Los Angeles,268.54,OH,CA (Metropolitan Area)
2021,Cincinnati,Los Angeles,306.9,OH,CA (Metropolitan Area)
2021,Sacramento,Washington,298.46,CA,DC (Metropolitan Area)
2021,Sacramento,Washington,311.96,CA,DC (Metropolitan Area)
2021,Sacramento,Washington,331.89,CA,DC (Metropolitan Area)
2021,Tampa,Washington,166.47,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Tampa,Washington,177.33,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Tampa,Washington,195.91,FL (Metropolitan Area),DC (Metropolitan Area)
2021,Kansas City,Washington,198.72,MO,DC (Metropolitan Area)
2021,Kansas City,Washington,189.24,MO,DC (Metropolitan Area)
2021,Kansas City,Washington,202.58,MO,DC (Metropolitan Area)
2021,Kansas City,New York City,211.8,MO,NY (Metropolitan Area)
2021,Kansas City,New York City,226.02,MO,NY (Metropolitan Area)
2021,Kansas City,New York City,198.96,MO,NY (Metropolitan Area)
2021,Kansas City,New York City,247.78,MO,NY (Metropolitan Area)
2021,Kansas City,New York City,209.1,MO,NY (Metropolitan Area)
2021,Kansas City,San Francisco,271.21,MO,CA (Metropolitan Area)
2021,Kansas City,San Francisco,272.52,MO,CA (Metropolitan Area)
2021,Kansas City,San Francisco,288.2,MO,CA (Metropolitan Area)
2021,Kansas City,Los Angeles,267.96,MO,CA (Metropolitan Area)
2021,Kansas City,Los Angeles,202.59,MO,CA (Metropolitan Area)
2021,Kansas City,Los Angeles,205.99,MO,CA (Metropolitan Area)
2021,Kansas City,Los Angeles,266.95,MO,CA (Metropolitan Area)
2021,Kansas City,Los Angeles,229.64,MO,CA (Metropolitan Area)
2021,San Antonio,Washington,235.58,TX,DC (Metropolitan Area)
2021,San Antonio,Washington,241.26,TX,DC (Metropolitan Area)
2021,San Antonio,Washington,274.42,TX,DC (Metropolitan Area)
2021,San Antonio,San Francisco,253.44,TX,CA (Metropolitan Area)
2021,San Antonio,San Francisco,274.74,TX,CA (Metropolitan Area)
2021,San Antonio,San Francisco,211.18,TX,CA (Metropolitan Area)
2021,Memphis,Washington,189.1,TN,DC (Metropolitan Area)
2021,Memphis,Washington,193.04,TN,DC (Metropolitan Area)
2021,Memphis,Washington,189.37,TN,DC (Metropolitan Area)
2021,Memphis,New York City,214.63,TN,NY (Metropolitan Area)
2021,Memphis,New York City,265.92,TN,NY (Metropolitan Area)
2021,Memphis,New York City,227.67,TN,NY (Metropolitan Area)
2021,Memphis,New York City,255.1,TN,NY (Metropolitan Area)
2021,Memphis,New York City,224.3,TN,NY (Metropolitan Area)
2021,Omaha,Washington,234.44,NE,DC (Metropolitan Area)
2021,Omaha,Washington,202.34,NE,DC (Metropolitan Area)
2021,Omaha,Washington,246.72,NE,DC (Metropolitan Area)
2021,Milwaukee,Washington,169.55,WI,DC (Metropolitan Area)
2021,Milwaukee,Washington,173.61,WI,DC (Metropolitan Area)
2021,Milwaukee,Washington,170.42,WI,DC (Metropolitan Area)
2021,Milwaukee,New York City,177.65,WI,NY (Metropolitan Area)
2021,Milwaukee,New York City,209.71,WI,NY (Metropolitan Area)
2021,Milwaukee,New York City,220.87,WI,NY (Metropolitan Area)
2021,Milwaukee,New York City,193.64,WI,NY (Metropolitan Area)
2021,Milwaukee,New York City,243.76,WI,NY (Metropolitan Area)
2021,Milwaukee,San Francisco,274.23,WI,CA (Metropolitan Area)
2021,Milwaukee,San Francisco,304.01,WI,CA (Metropolitan Area)
2021,Milwaukee,San Francisco,274.29,WI,CA (Metropolitan Area)
2021,Madison,New York City,251.2,WI,NY (Metropolitan Area)
2021,Madison,New York City,285.35,WI,NY (Metropolitan Area)
2021,Madison,New York City,165.6,WI,NY (Metropolitan Area)
2021,Madison,New York City,283.65,WI,NY (Metropolitan Area)
2021,Madison,New York City,274.55,WI,NY (Metropolitan Area)
2021,New Orleans,Washington,175.38,LA,DC (Metropolitan Area)
2021,New Orleans,Washington,201.18,LA,DC (Metropolitan Area)
2021,New Orleans,Washington,222.43,LA,DC (Metropolitan Area)
2021,New Orleans,New York City,185.61,LA,NY (Metropolitan Area)
2021,New Orleans,New York City,228.63,LA,NY (Metropolitan Area)
2021,New Orleans,New York City,200.47,LA,NY (Metropolitan Area)
2021,New Orleans,New York City,202.74,LA,NY (Metropolitan Area)
2021,New Orleans,New York City,214.29,LA,NY (Metropolitan Area)
2021,New Orleans,New York City,92.0,LA,NY (Metropolitan Area)
2021,New Orleans,San Francisco,247.86,LA,CA (Metropolitan Area)
2021,New Orleans,San Francisco,330.88,LA,CA (Metropolitan Area)
2021,New Orleans,San Francisco,289.8,LA,CA (Metropolitan Area)
2021,San Diego,Washington,310.97,CA,DC (Metropolitan Area)
2021,San Diego,Washington,274.89,CA,DC (Metropolitan Area)
2021,San Diego,Washington,344.32,CA,DC (Metropolitan Area)
2021,San Diego,San Francisco,154.03,CA,CA (Metropolitan Area)
2021,San Diego,San Francisco,147.24,CA,CA (Metropolitan Area)
2021,San Diego,San Francisco,140.81,CA,CA (Metropolitan Area)
2021,Norfolk,San Diego,320.13,VA (Metropolitan Area),CA
2021,Norfolk,San Diego,317.91,VA (Metropolitan Area),CA
2021,Pensacola,Washington,227.14,FL,DC (Metropolitan Area)
2021,Pensacola,Washington,215.83,FL,DC (Metropolitan Area)
2021,Pensacola,Washington,202.21,FL,DC (Metropolitan Area)
2021,Oklahoma City,Washington,234.62,OK,DC (Metropolitan Area)
2021,Oklahoma City,Washington,209.54,OK,DC (Metropolitan Area)
2021,Oklahoma City,Washington,257.46,OK,DC (Metropolitan Area)
2021,Portland,Washington,263.58,OR,DC (Metropolitan Area)
2021,Portland,Washington,278.99,OR,DC (Metropolitan Area)
2021,Portland,Washington,272.8,OR,DC (Metropolitan Area)
2021,Portland,San Francisco,159.15,OR,CA (Metropolitan Area)
2021,Portland,San Francisco,159.85,OR,CA (Metropolitan Area)
2021,Portland,San Francisco,152.87,OR,CA (Metropolitan Area)
2021,Philadelphia,San Francisco,263.45,PA,CA (Metropolitan Area)
2021,Philadelphia,San Francisco,333.36,PA,CA (Metropolitan Area)
2021,Philadelphia,San Francisco,324.29,PA,CA (Metropolitan Area)
2021,Palm Springs,San Francisco,145.01,CA,CA (Metropolitan Area)
2021,Palm Springs,San Francisco,192.26,CA,CA (Metropolitan Area)
2021,Palm Springs,San Francisco,204.62,CA,CA (Metropolitan Area)
2021,Portland,Washington,155.85,ME,DC (Metropolitan Area)
2021,Portland,Washington,195.98,ME,DC (Metropolitan Area)
2021,Portland,Washington,186.14,ME,DC (Metropolitan Area)
2021,Bend/Redmond,Los Angeles,106.8,OR,CA (Metropolitan Area)
2021,Bend/Redmond,Los Angeles,208.65,OR,CA (Metropolitan Area)
2021,Bend/Redmond,Los Angeles,210.26,OR,CA (Metropolitan Area)
2021,Bend/Redmond,Los Angeles,210.35,OR,CA (Metropolitan Area)
2021,Bend/Redmond,Los Angeles,236.71,OR,CA (Metropolitan Area)
2021,Raleigh/Durham,Washington,154.6,NC,DC (Metropolitan Area)
2021,Raleigh/Durham,Washington,153.53,NC,DC (Metropolitan Area)
2021,Raleigh/Durham,Washington,158.68,NC,DC (Metropolitan Area)
2021,Raleigh/Durham,San Francisco,250.4,NC,CA (Metropolitan Area)
2021,Raleigh/Durham,San Francisco,294.75,NC,CA (Metropolitan Area)
2021,Raleigh/Durham,San Francisco,327.02,NC,CA (Metropolitan Area)
2021,Reno,San Francisco,131.11,NV,CA (Metropolitan Area)
2021,Reno,San Francisco,173.65,NV,CA (Metropolitan Area)
2021,Reno,San Francisco,124.67,NV,CA (Metropolitan Area)
2021,Rochester,Washington,132.0,NY,DC (Metropolitan Area)
2021,Rochester,Washington,150.25,NY,DC (Metropolitan Area)
2021,Rochester,Washington,142.41,NY,DC (Metropolitan Area)
2021,Salt Lake City,Washington,284.9,UT,DC (Metropolitan Area)
2021,Salt Lake City,Washington,317.64,UT,DC (Metropolitan Area)
2021,Salt Lake City,Washington,324.65,UT,DC (Metropolitan Area)
2021,Salt Lake City,San Francisco,154.68,UT,CA (Metropolitan Area)
2021,Salt Lake City,San Francisco,160.57,UT,CA (Metropolitan Area)
2021,Salt Lake City,San Francisco,171.28,UT,CA (Metropolitan Area)
2021,Savannah,Washington,145.19,GA,DC (Metropolitan Area)
2021,Savannah,Washington,195.44,GA,DC (Metropolitan Area)
2021,Savannah,Washington,171.83,GA,DC (Metropolitan Area)
2021,Sarasota/Bradenton,Washington,163.82,FL,DC (Metropolitan Area)
2021,Sarasota/Bradenton,Washington,183.28,FL,DC (Metropolitan Area)
2021,Sarasota/Bradenton,Washington,181.18,FL,DC (Metropolitan Area)
2021,Syracuse,Washington,121.52,NY,DC (Metropolitan Area)
2021,Syracuse,Washington,161.63,NY,DC (Metropolitan Area)
2021,Syracuse,Washington,150.01,NY,DC (Metropolitan Area)
2021,Knoxville,Washington,231.03,TN,DC (Metropolitan Area)
2021,Knoxville,Washington,212.91,TN,DC (Metropolitan Area)
2021,Knoxville,Washington,208.18,TN,DC (Metropolitan Area)
2021,Knoxville,New York City,159.38,TN,NY (Metropolitan Area)
2021,Knoxville,New York City,296.55,TN,NY (Metropolitan Area)
2021,Knoxville,New York City,202.01,TN,NY (Metropolitan Area)
2021,Knoxville,New York City,237.13,TN,NY (Metropolitan Area)
2021,Knoxville,New York City,241.73,TN,NY (Metropolitan Area)
2022,Albuquerque,Washington,218.39,NM,DC (Metropolitan Area)
2022,Albuquerque,Washington,293.4,NM,DC (Metropolitan Area)
2022,Albuquerque,Washington,339.82,NM,DC (Metropolitan Area)
2022,Albuquerque,Chicago,212.33,NM,IL
2022,Albuquerque,Chicago,243.66,NM,IL
2022,Albuquerque,New York City,267.11,NM,NY (Metropolitan Area)
2022,Albuquerque,New York City,247.85,NM,NY (Metropolitan Area)
2022,Albuquerque,New York City,297.5,NM,NY (Metropolitan Area)
2022,Albuquerque,New York City,195.28,NM,NY (Metropolitan Area)
2022,Albuquerque,New York City,232.75,NM,NY (Metropolitan Area)
2022,Albuquerque,San Francisco,193.48,NM,CA (Metropolitan Area)
2022,Albuquerque,San Francisco,210.99,NM,CA (Metropolitan Area)
2022,Albuquerque,San Francisco,200.28,NM,CA (Metropolitan Area)
2022,Albuquerque,Los Angeles,161.62,NM,CA (Metropolitan Area)
2022,Albuquerque,Los Angeles,161.36,NM,CA (Metropolitan Area)
2022,Albuquerque,Los Angeles,162.93,NM,CA (Metropolitan Area)
2022,Albuquerque,Los Angeles,201.05,NM,CA (Metropolitan Area)
2022,Albuquerque,Los Angeles,205.02,NM,CA (Metropolitan Area)
2022,Colorado Springs,Los Angeles,197.15,CO,CA (Metropolitan Area)
2022,Colorado Springs,Los Angeles,217.58,CO,CA (Metropolitan Area)
2022,Colorado Springs,Los Angeles,120.33,CO,CA (Metropolitan Area)
2022,Colorado Springs,Los Angeles,150.1,CO,CA (Metropolitan Area)
2022,Colorado Springs,Los Angeles,191.58,CO,CA (Metropolitan Area)
2022,Dallas/Fort Worth,Denver,161.1,TX,CO
2022,Dallas/Fort Worth,Denver,169.69,TX,CO
2022,Dallas/Fort Worth,Seattle,212.04,TX,WA
2022,Dallas/Fort Worth,Seattle,239.02,TX,WA
2022,Dallas/Fort Worth,Nashville,169.62,TX,TN
2022,Dallas/Fort Worth,Nashville,200.31,TX,TN
2022,Dallas/Fort Worth,Washington,184.27,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,Washington,186.18,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,Washington,199.76,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,Washington,178.49,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,Washington,249.01,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,Washington,220.41,TX,DC (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,211.09,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,241.53,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,151.08,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,138.0,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,123.11,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,161.46,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,184.58,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,175.09,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,146.25,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,New York City,154.59,TX,NY (Metropolitan Area)
2022,Dallas/Fort Worth,Las Vegas,199.66,TX,NV
2022,Dallas/Fort Worth,Las Vegas,206.69,TX,NV
2022,Dallas/Fort Worth,San Francisco,178.27,TX,CA (Metropolitan Area)
2022,Dallas/Fort Worth,San Francisco,194.09,TX,CA (Metropolitan Area)
2022,Dallas/Fort Worth,San Francisco,220.88,TX,CA (Metropolitan Area)
2022,Dallas/Fort Worth,San Francisco,179.83,TX,CA (Metropolitan Area)
2022,Dallas/Fort Worth,San Francisco,241.87,TX,CA (Metropolitan Area)
